question,worker,answer
1480,0,0.27688787
1480,1,0.28375286
1480,2,0.3020595
1480,5,0.31350114
1480,6,0.35926773
1480,7,0.19450801
1480,8,0.46681922
1481,0,0.2791762
1481,1,0.26086957
1481,2,0.27688787
1481,3,0.29519451
1481,4,0.25400458
1481,5,0.29290618
1481,6,0.32036613
1481,7,0.19908467
1481,8,0.45995423
1482,0,0.28832952
1482,1,0.28604119
1482,2,0.28832952
1482,3,0.3180778
1482,4,0.26086957
1482,5,0.34553776
1482,6,0.35011442
1482,7,0.1395881
1482,8,0.4805492
1483,0,0.26544622
1483,1,0.24942792
1483,2,0.28375286
1483,4,0.25400458
1483,5,0.32265446
1483,7,0.17620137
1483,8,0.40732265
1484,0,0.2791762
1484,1,0.26086957
1484,2,0.28146453
1484,3,0.26315789
1484,4,0.2402746
1484,5,0.33409611
1484,6,0.39816934
1484,7,0.25400458
1484,8,0.43478261
1485,0,0.28832952
1485,1,0.26773455
1485,2,0.28604119
1485,3,0.34324943
1485,6,0.3180778
1485,7,0.31578947
1485,8,0.47597254
1486,0,0.2402746
1486,1,0.24942792
1486,2,0.29061785
1486,3,0.29748284
1486,4,0.23112128
1486,5,0.29977117
1486,6,0.33180778
1486,8,0.36842105
1487,0,0.27688787
1487,2,0.26315789
1487,3,0.3020595
1487,5,0.29061785
1487,6,0.40961098
1487,7,0.21281465
1487,8,0.3798627
1488,0,0.26086957
1488,1,0.24713959
1488,2,0.26315789
1488,3,0.32494279
1488,5,0.28604119
1488,6,0.52173913
1488,7,0.28375286
1488,8,0.39816934
1489,0,0.28832952
1489,1,0.2791762
1489,2,0.28604119
1489,3,0.29977117
1489,5,0.33180778
1489,6,0.42105263
1489,8,0.4576659
1490,0,0.28375286
1490,1,0.26315789
1490,3,0.31350114
1490,4,0.26315789
1490,5,0.29290618
1490,6,0.32723112
1490,7,0.11899314
1490,8,0.44622426
1491,0,0.27688787
1491,2,0.30434783
1491,3,0.32036613
1491,4,0.32494279
1491,5,0.36842105
1491,6,0.38215103
1491,7,0.23340961
1491,8,0.41418764
1492,1,0.26773455
1492,2,0.25858124
1492,3,0.29748284
1492,4,0.201373
1492,5,0.28832952
1492,6,0.38215103
1492,7,0.25629291
1492,8,0.33409611
1493,0,0.26773455
1493,1,0.27459954
1493,2,0.26086957
1493,4,0.2402746
1493,5,0.32265446
1493,7,0.10755149
1493,8,0.42105263
1494,1,0.28146453
1494,2,0.28146453
1494,5,0.35469108
1494,6,0.37528604
1494,7,0.14416476
1494,8,0.37528604
1495,1,0.28604119
1495,2,0.27688787
1495,3,0.29977117
1495,4,0.22425629
1495,6,0.45080092
1495,7,0.29977117
1495,8,0.35240275
1496,0,0.28604119
1496,1,0.28146453
1496,2,0.28832952
1496,3,0.35697941
1496,4,0.3020595
1496,5,0.3409611
1496,6,0.41189931
1496,7,0.11441648
1496,8,0.36384439
1497,0,0.27459954
1497,1,0.26773455
1497,2,0.29061785
1497,3,0.30434783
1497,4,0.23569794
1497,6,0.44622426
1497,7,0.08466819
1497,8,0.43020595
1498,0,0.3020595
1498,2,0.27688787
1498,3,0.32723112
1498,4,0.21052632
1498,5,0.32723112
1498,6,0.37528604
1498,7,0.2791762
1498,8,0.47826087
1499,0,0.27002288
1499,2,0.26773455
1499,3,0.26544622
1499,4,0.26544622
1499,5,0.3020595
1499,6,0.46453089
1499,8,0.41418764
1500,0,0.27459954
1500,1,0.28146453
1500,2,0.28375286
1500,6,0.38215103
1500,7,0.25629291
1500,8,0.42334096
1501,1,0.26086957
1501,2,0.28146453
1501,4,0.28832952
1501,6,0.32723112
1501,7,0.19450801
1501,8,0.45995423
1502,0,0.27231121
1502,1,0.25629291
1502,3,0.32723112
1502,5,0.28604119
1502,6,0.50572082
1502,7,0.16018307
1502,8,0.33180778
1503,0,0.26315789
1503,1,0.26773455
1503,2,0.26315789
1503,3,0.32951945
1503,4,0.26315789
1503,5,0.33180778
1503,6,0.28146453
1503,8,0.43249428
1504,0,0.27002288
1504,1,0.26315789
1504,2,0.28604119
1504,4,0.24942792
1504,5,0.34324943
1504,7,0.13729977
1504,8,0.40732265
1505,0,0.27688787
1505,1,0.26315789
1505,2,0.28375286
1505,3,0.30663616
1505,4,0.25171625
1505,6,0.3409611
1505,7,0.18535469
1505,8,0.43249428
1506,0,0.27688787
1506,1,0.27688787
1506,2,0.29290618
1506,3,0.30663616
1506,4,0.28832952
1506,6,0.35469108
1506,8,0.39130435
1507,0,0.28375286
1507,1,0.2791762
1507,2,0.29748284
1507,3,0.32265446
1507,5,0.31578947
1507,6,0.53775744
1507,7,0.28375286
1507,8,0.3798627
1508,0,0.27231121
1508,2,0.29977117
1508,3,0.35926773
1508,4,0.22196796
1508,5,0.29748284
1508,6,0.49199085
1508,7,0.18764302
1508,8,0.41647597
1509,0,0.27002288
1509,1,0.27459954
1509,2,0.28604119
1509,4,0.25171625
1509,5,0.28375286
1509,7,0.32951945
1509,8,0.49656751
1510,0,0.27459954
1510,1,0.26086957
1510,2,0.27459954
1510,3,0.25858124
1510,5,0.29290618
1510,6,0.46453089
1510,7,0.1006865
1510,8,0.4416476
1511,0,0.29748284
1511,1,0.27688787
1511,2,0.27459954
1511,3,0.32494279
1511,4,0.23340961
1511,6,0.36842105
1511,8,0.38672769
1512,0,0.27459954
1512,1,0.27002288
1512,2,0.27688787
1512,5,0.31350114
1512,6,0.52173913
1512,7,0.16475973
1512,8,0.34553776
1513,1,0.27459954
1513,3,0.27459954
1513,4,0.201373
1513,5,0.33638444
1513,6,0.39816934
1513,7,0.13272311
1513,8,0.32265446
1514,0,0.28146453
1514,1,0.2791762
1514,2,0.29519451
1514,3,0.30892449
1514,4,0.23798627
1514,5,0.33180778
1514,7,0.09610984
1514,8,0.47139588
1515,0,0.28604119
1515,2,0.26773455
1515,3,0.3020595
1515,4,0.27688787
1515,5,0.32494279
1515,6,0.44393593
1515,7,0.16018307
1515,8,0.36842105
1516,0,0.27688787
1516,1,0.29061785
1516,2,0.28375286
1516,3,0.31121281
1516,4,0.27459954
1516,5,0.32494279
1516,6,0.40961098
1516,7,0.21052632
1516,8,0.40732265
1517,0,0.30434783
1517,1,0.26773455
1517,3,0.31350114
1517,4,0.27002288
1517,5,0.31578947
1517,6,0.39130435
1517,7,0.21281465
1518,0,0.27688787
1518,1,0.27231121
1518,2,0.28832952
1518,3,0.27688787
1518,5,0.3409611
1518,6,0.36842105
1518,7,0.31578947
1519,0,0.31350114
1519,1,0.28604119
1519,2,0.30434783
1519,4,0.26544622
1519,6,0.39130435
1519,7,0.2173913
1520,0,0.28146453
1520,1,0.2791762
1520,2,0.28832952
1520,3,0.34324943
1520,4,0.27231121
1520,6,0.43478261
1520,7,0.26086957
1520,8,0.48283753
1521,0,0.30663616
1521,1,0.2791762
1521,2,0.29519451
1521,3,0.27459954
1521,4,0.23112128
1521,5,0.33180778
1521,6,0.41647597
1521,7,0.18306636
1522,0,0.29061785
1522,1,0.28146453
1522,2,0.28604119
1522,3,0.32265446
1522,4,0.2402746
1522,5,0.28375286
1522,6,0.38901602
1522,8,0.33867277
1523,0,0.28146453
1523,1,0.27231121
1523,2,0.29290618
1523,3,0.29748284
1523,5,0.30434783
1523,6,0.47139588
1523,7,0.28375286
1523,8,0.47826087
1524,0,0.28375286
1524,1,0.26773455
1524,2,0.28375286
1524,3,0.28375286
1524,4,0.25400458
1524,5,0.30663616
1524,6,0.22196796
1524,7,0.33867277
1524,8,0.402746
1525,0,0.28832952
1525,1,0.28832952
1525,2,0.3020595
1525,4,0.26773455
1525,5,0.32265446
1525,6,0.43020595
1525,7,0.21967963
1526,0,0.31121281
1526,1,0.28604119
1526,2,0.32265446
1526,4,0.27459954
1526,6,0.44851259
1526,7,0.12128146
1526,8,0.37757437
1527,0,0.29748284
1527,1,0.29061785
1527,2,0.3020595
1527,3,0.32951945
1527,5,0.34782609
1527,6,0.47139588
1527,7,0.15102975
1527,8,0.41647597
1528,0,0.25858124
1528,1,0.27231121
1528,2,0.28375286
1528,3,0.27688787
1528,5,0.32036613
1528,6,0.38901602
1528,7,0.19450801
1529,1,0.27002288
1529,2,0.28604119
1529,4,0.24256293
1529,5,0.3180778
1529,6,0.40045767
1529,8,0.37757437
1530,0,0.27459954
1530,1,0.28604119
1530,2,0.28604119
1530,3,0.3180778
1530,4,0.24485126
1530,5,0.35240275
1530,6,0.45308924
1530,7,0.21052632
1530,8,0.43935927
1531,1,0.26086957
1531,2,0.29977117
1531,3,0.27231121
1531,4,0.32951945
1531,5,0.3020595
1531,6,0.46910755
1531,7,0.21510297
1531,8,0.37757437
1532,0,0.28832952
1532,1,0.29519451
1532,2,0.29290618
1532,4,0.28146453
1532,5,0.36384439
1532,6,0.38215103
1532,7,0.21281465
1532,8,0.33409611
1533,0,0.29061785
1533,1,0.26773455
1533,2,0.28604119
1533,3,0.32723112
1533,4,0.26544622
1533,5,0.31578947
1533,7,0.18077803
1534,0,0.28375286
1534,1,0.27459954
1534,2,0.2791762
1534,3,0.29290618
1534,4,0.24713959
1534,5,0.32723112
1534,8,0.40732265
1535,0,0.29290618
1535,2,0.29061785
1535,4,0.23340961
1535,5,0.31350114
1535,6,0.402746
1535,7,0.12585812
1536,0,0.27002288
1536,1,0.28832952
1536,2,0.30434783
1536,3,0.31350114
1536,4,0.25858124
1536,5,0.33638444
1536,6,0.49885584
1536,7,0.21281465
1536,8,0.36384439
1537,0,0.28832952
1537,2,0.28375286
1537,6,0.27459954
1538,0,0.26315789
1538,1,0.2791762
1538,3,0.32036613
1538,4,0.25858124
1538,6,0.35240275
1538,7,0.3020595
1538,8,0.42562929
1539,0,0.28146453
1539,1,0.26315789
1539,2,0.2791762
1539,3,0.28375286
1539,4,0.18764302
1539,5,0.32036613
1539,6,0.46453089
1539,7,0.23340961
1539,8,0.35011442
1540,0,0.29061785
1540,2,0.28146453
1540,3,0.32036613
1540,4,0.2173913
1540,5,0.3409611
1540,6,0.46453089
1541,0,0.30892449
1541,1,0.29748284
1541,2,0.30892449
1541,4,0.25629291
1541,5,0.33180778
1541,6,0.44393593
1541,7,0.23340961
1541,8,0.41647597
1542,0,0.29519451
1542,1,0.29977117
1542,2,0.31121281
1542,3,0.29977117
1542,4,0.2791762
1542,5,0.32494279
1542,6,0.38901602
1542,7,0.26773455
1542,8,0.44622426
1543,0,0.30663616
1543,1,0.28375286
1543,2,0.30892449
1543,3,0.33638444
1543,4,0.25171625
1543,5,0.37757437
1543,6,0.35011442
1543,7,0.15789474
1544,0,0.3020595
1544,2,0.28604119
1544,3,0.36155606
1544,4,0.29977117
1544,5,0.32265446
1544,7,0.14874142
1545,0,0.30663616
1545,1,0.3020595
1545,2,0.28832952
1545,3,0.39359268
1545,4,0.22654462
1545,5,0.35240275
1545,6,0.37528604
1545,7,0.1395881
1545,8,0.42105263
1546,0,0.28832952
1546,1,0.28832952
1546,2,0.28375286
1546,3,0.32036613
1546,5,0.3020595
1546,6,0.48741419
1546,7,0.17391304
1546,8,0.43478261
1547,0,0.30663616
1547,1,0.29748284
1547,2,0.28832952
1547,3,0.34782609
1547,4,0.24713959
1547,6,0.37299771
1547,7,0.1624714
1547,8,0.46224256
1548,1,0.29061785
1548,2,0.3180778
1548,3,0.29290618
1548,4,0.31350114
1548,5,0.33867277
1548,6,0.4187643
1548,7,0.2791762
1548,8,0.38215103
1549,0,0.29977117
1549,1,0.29977117
1549,2,0.32265446
1549,4,0.2791762
1549,5,0.34553776
1549,6,0.37299771
1549,7,0.16704805
1549,8,0.43707094
1550,0,0.30892449
1550,1,0.29061785
1550,2,0.30434783
1550,3,0.36384439
1550,4,0.29061785
1550,6,0.4576659
1550,7,0.13501144
1550,8,0.2791762
1551,0,0.3180778
1551,1,0.28375286
1551,2,0.31121281
1551,3,0.34553776
1551,5,0.34782609
1551,6,0.37757437
1551,7,0.32494279
1551,8,0.4416476
1552,0,0.30663616
1552,2,0.29748284
1552,3,0.31350114
1552,4,0.3180778
1552,5,0.28604119
1552,7,0.15560641
1553,0,0.28832952
1553,1,0.29061785
1553,2,0.29748284
1553,4,0.24485126
1553,5,0.3409611
1553,6,0.40045767
1553,7,0.19908467
1553,8,0.41418764
1554,0,0.30434783
1554,1,0.29061785
1554,2,0.29977117
1554,4,0.26544622
1554,5,0.32036613
1554,6,0.31350114
1554,7,0.22425629
1554,8,0.38901602
1555,0,0.29061785
1555,1,0.30434783
1555,2,0.30434783
1555,3,0.36384439
1555,5,0.35240275
1555,6,0.32265446
1555,7,0.12128146
1555,8,0.45308924
1556,0,0.31578947
1556,1,0.29519451
1556,2,0.29748284
1556,4,0.27002288
1556,5,0.33180778
1556,6,0.42105263
1557,0,0.30434783
1557,1,0.30434783
1557,2,0.30434783
1557,3,0.32265446
1557,4,0.21281465
1557,5,0.32494279
1557,6,0.33409611
1557,8,0.48512586
1558,0,0.29519451
1558,1,0.3020595
1558,3,0.33638444
1558,4,0.27459954
1558,5,0.35240275
1558,6,0.54691076
1558,7,0.29290618
1558,8,0.42791762
1559,0,0.29061785
1559,1,0.29977117
1559,2,0.30663616
1559,3,0.34553776
1559,4,0.29748284
1559,5,0.32723112
1559,6,0.29748284
1559,7,0.2402746
1559,8,0.39359268
1560,0,0.30434783
1560,1,0.30663616
1560,2,0.31578947
1560,3,0.31350114
1560,4,0.29061785
1560,5,0.3409611
1560,6,0.37070938
1560,7,0.30663616
1561,0,0.29977117
1561,1,0.29290618
1561,2,0.30663616
1561,3,0.35697941
1561,4,0.28832952
1561,5,0.32265446
1561,7,0.14874142
1561,8,0.44393593
1562,0,0.2791762
1562,1,0.29061785
1562,2,0.29290618
1562,3,0.29748284
1562,4,0.24942792
1562,5,0.29977117
1562,6,0.402746
1562,7,0.19221968
1562,8,0.36384439
1563,0,0.32036613
1563,1,0.3020595
1563,2,0.31121281
1563,3,0.32265446
1563,4,0.26544622
1563,5,0.37528604
1563,6,0.40503432
1563,7,0.21052632
1563,8,0.4187643
1564,2,0.3180778
1564,3,0.32494279
1564,4,0.3180778
1564,5,0.33409611
1564,7,0.22654462
1564,8,0.50572082
1565,0,0.31350114
1565,1,0.31350114
1565,2,0.3180778
1565,4,0.26544622
1565,5,0.34782609
1565,6,0.35697941
1565,7,0.10297483
1565,8,0.44622426
1566,0,0.31121281
1566,1,0.30663616
1566,2,0.30434783
1566,3,0.36155606
1566,4,0.28832952
1566,5,0.36842105
1566,6,0.36842105
1566,7,0.21281465
1566,8,0.35926773
1567,0,0.30892449
1567,1,0.30663616
1567,2,0.32036613
1567,3,0.33409611
1567,4,0.29061785
1567,5,0.34782609
1567,6,0.37070938
1567,7,0.11212815
1567,8,0.36842105
1568,0,0.31578947
1568,1,0.29519451
1568,2,0.30892449
1568,3,0.3020595
1568,5,0.32951945
1568,6,0.39816934
1568,8,0.44393593
1569,0,0.33180778
1569,2,0.30892449
1569,3,0.32723112
1569,4,0.32036613
1569,5,0.35697941
1569,6,0.53318078
1569,7,0.22883295
1569,8,0.48512586
1570,1,0.32036613
1570,4,0.31578947
1570,5,0.38443936
1570,6,0.43707094
1570,7,0.06864989
1570,8,0.3798627
1571,0,0.30434783
1571,1,0.29748284
1571,2,0.30663616
1571,3,0.33867277
1571,4,0.24256293
1571,6,0.48741419
1571,7,0.07551487
1571,8,0.46224256
1572,0,0.31350114
1572,1,0.30892449
1572,2,0.32494279
1572,3,0.32265446
1572,5,0.3409611
1572,7,0.27002288
1572,8,0.51487414
1573,0,0.31578947
1573,1,0.3020595
1573,2,0.3020595
1573,4,0.24485126
1573,5,0.34782609
1573,6,0.44851259
1573,7,0.16475973
1573,8,0.52860412
1574,0,0.32036613
1574,1,0.30892449
1574,2,0.32951945
1574,3,0.32723112
1574,4,0.30892449
1574,6,0.49656751
1574,7,0.14874142
1574,8,0.47139588
1575,0,0.32036613
1575,1,0.32723112
1575,2,0.31578947
1575,3,0.40045767
1575,5,0.33180778
1575,6,0.27231121
1575,7,0.3020595
1575,8,0.47826087
1576,0,0.32036613
1576,1,0.3020595
1576,2,0.32265446
1576,3,0.32265446
1576,4,0.27688787
1576,5,0.34553776
1576,6,0.40503432
1576,7,0.22654462
1576,8,0.34782609
1577,0,0.30892449
1577,1,0.33180778
1577,2,0.35469108
1577,3,0.35469108
1577,4,0.28832952
1577,5,0.37299771
1577,6,0.51716247
1577,7,0.28375286
1577,8,0.56064073
1578,0,0.33409611
1578,1,0.31350114
1578,2,0.31350114
1578,4,0.31578947
1578,5,0.34553776
1578,6,0.39588101
1578,7,0.201373
1578,8,0.42562929
1579,1,0.30663616
1579,2,0.32723112
1579,3,0.3409611
1579,5,0.35240275
1579,6,0.53089245
1579,7,0.39588101
1579,8,0.40961098
1580,0,0.32951945
1580,1,0.32036613
1580,2,0.32494279
1580,3,0.34782609
1580,4,0.3020595
1580,5,0.34324943
1580,6,0.52402746
1581,1,0.33409611
1581,2,0.34782609
1581,3,0.3798627
1581,4,0.30434783
1581,5,0.37757437
1581,6,0.4187643
1581,7,0.18764302
1582,0,0.3180778
1582,1,0.31350114
1582,2,0.31350114
1582,3,0.37299771
1582,4,0.31121281
1582,5,0.38215103
1582,6,0.402746
1582,7,0.33409611
1582,8,0.44393593
1583,0,0.32951945
1583,1,0.33180778
1583,2,0.33638444
1583,3,0.35240275
1583,6,0.38215103
1583,7,0.21967963
1583,8,0.53318078
1584,0,0.33409611
1584,1,0.33409611
1584,2,0.32951945
1584,3,0.33638444
1584,4,0.29290618
1584,5,0.35469108
1584,7,0.11212815
1584,8,0.56750572
1585,0,0.3180778
1585,1,0.33638444
1585,2,0.33867277
1585,3,0.39588101
1585,4,0.34782609
1585,5,0.36613272
1585,6,0.41189931
1585,7,0.26315789
1586,0,0.35240275
1586,1,0.32494279
1586,2,0.32723112
1586,3,0.36155606
1586,5,0.38443936
1586,6,0.37528604
1586,7,0.24942792
1586,8,0.47368421
1587,0,0.33180778
1587,2,0.34324943
1587,3,0.402746
1587,4,0.2791762
1587,5,0.39588101
1587,6,0.46681922
1587,7,0.15331808
1587,8,0.51029748
1588,0,0.33638444
1588,1,0.31578947
1588,2,0.32494279
1588,3,0.30892449
1588,5,0.34324943
1588,6,0.35697941
1588,7,0.16018307
1588,8,0.46453089
1589,3,0.37299771
1589,4,0.32265446
1589,6,0.48283753
1589,7,0.22883295
1589,8,0.42334096
1590,0,0.3409611
1590,1,0.32036613
1590,2,0.33867277
1590,3,0.40503432
1590,4,0.33867277
1590,5,0.36842105
1590,6,0.47597254
1590,7,0.24713959
1591,0,0.30663616
1591,2,0.3180778
1591,3,0.3409611
1591,4,0.24942792
1591,5,0.36613272
1591,6,0.33409611
1591,7,0.04118993
1591,8,0.5194508
1592,0,0.35011442
1592,1,0.33867277
1592,3,0.36842105
1592,5,0.38215103
1592,6,0.5423341
1592,7,0.30892449
1592,8,0.44851259
1593,0,0.34553776
1593,4,0.30663616
1593,5,0.34324943
1593,6,0.48741419
1593,7,0.20594966
1593,8,0.55148741
1594,0,0.33638444
1594,1,0.32265446
1594,2,0.32723112
1594,3,0.36384439
1594,4,0.32723112
1594,5,0.37757437
1594,6,0.4805492
1594,7,0.12814645
1594,8,0.5194508
1595,0,0.31350114
1595,2,0.3409611
1595,3,0.35469108
1595,5,0.40732265
1595,7,0.29519451
1595,8,0.49885584
1596,0,0.34782609
1596,1,0.32723112
1596,2,0.34553776
1596,3,0.37299771
1596,4,0.35011442
1596,6,0.41647597
1597,0,0.35469108
1597,1,0.35469108
1597,2,0.36613272
1597,4,0.32494279
1597,5,0.40503432
1597,6,0.50572082
1597,7,0.25171625
1597,8,0.57665904
1598,0,0.35240275
1598,1,0.34324943
1598,4,0.29519451
1598,5,0.37070938
1598,6,0.52173913
1598,8,0.58352403
1599,0,0.35011442
1599,2,0.36155606
1599,3,0.36613272
1599,4,0.33867277
1599,5,0.37528604
1599,6,0.44851259
1599,7,0.32036613
1599,8,0.46910755
1600,1,0.3409611
1600,2,0.34324943
1600,3,0.36384439
1600,4,0.35011442
1600,5,0.42334096
1600,6,0.57437071
1600,7,0.27231121
1600,8,0.44393593
1601,0,0.35240275
1601,1,0.36384439
1601,2,0.37528604
1601,3,0.4187643
1601,4,0.29748284
1601,5,0.4187643
1601,6,0.47368421
1601,8,0.40961098
1602,0,0.3409611
1602,1,0.34553776
1602,2,0.36384439
1602,3,0.38901602
1602,4,0.28375286
1602,5,0.40045767
1602,6,0.52402746
1602,8,0.58352403
1603,0,0.34782609
1603,1,0.35011442
1603,2,0.34324943
1603,3,0.38443936
1603,4,0.32265446
1603,5,0.39588101
1603,6,0.47597254
1603,7,0.2402746
1603,8,0.46224256
1604,0,0.3409611
1604,2,0.3409611
1604,3,0.40045767
1604,4,0.33638444
1604,5,0.38215103
1604,6,0.49656751
1604,8,0.53775744
1605,0,0.35926773
1605,1,0.3409611
1605,2,0.35469108
1605,3,0.37299771
1605,4,0.30892449
1605,7,0.23112128
1605,8,0.44851259
1606,0,0.35469108
1606,1,0.35926773
1606,2,0.35697941
1606,3,0.37070938
1606,5,0.39588101
1606,6,0.37299771
1606,7,0.28375286
1606,8,0.56292906
1607,0,0.33638444
1607,1,0.37528604
1607,2,0.38901602
1607,3,0.38672769
1607,4,0.35697941
1607,5,0.40961098
1607,7,0.23569794
1607,8,0.47139588
1608,0,0.35926773
1608,1,0.36613272
1608,3,0.39359268
1608,4,0.31121281
1608,5,0.41418764
1608,6,0.49427918
1608,7,0.19679634
1608,8,0.4416476
1609,0,0.34782609
1609,1,0.34553776
1609,2,0.36384439
1609,3,0.36613272
1609,4,0.27002288
1609,5,0.43020595
1609,6,0.42791762
1609,7,0.29519451
1609,8,0.48283753
1610,0,0.34324943
1610,1,0.35240275
1610,2,0.35697941
1610,3,0.3798627
1610,4,0.3180778
1610,6,0.42334096
1610,7,0.24485126
1610,8,0.46910755
1611,0,0.3409611
1611,1,0.34553776
1611,2,0.34553776
1611,3,0.37299771
1611,4,0.32265446
1611,5,0.41647597
1611,6,0.56292906
1611,8,0.51487414
1612,0,0.37299771
1612,1,0.36842105
1612,2,0.38443936
1612,3,0.45080092
1612,5,0.38672769
1612,6,0.46910755
1612,7,0.26773455
1612,8,0.50343249
1613,0,0.38215103
1613,1,0.36384439
1613,2,0.36384439
1613,3,0.33409611
1613,5,0.41189931
1613,6,0.4187643
1613,7,0.33409611
1613,8,0.52860412
1614,0,0.37070938
1614,1,0.35469108
1614,2,0.37070938
1614,3,0.39359268
1614,4,0.32723112
1614,5,0.42334096
1614,6,0.4576659
1614,7,0.25171625
1614,8,0.48741419
1615,0,0.38443936
1615,1,0.38672769
1615,3,0.46224256
1615,4,0.32723112
1615,5,0.44393593
1615,6,0.42791762
1615,7,0.28604119
1615,8,0.49427918
1616,0,0.3798627
1616,1,0.35240275
1616,2,0.38443936
1616,3,0.40732265
1616,4,0.29290618
1616,5,0.402746
1616,6,0.56521739
1616,7,0.22425629
1617,0,0.36155606
1617,1,0.37070938
1617,2,0.36613272
1617,3,0.41418764
1617,5,0.46224256
1617,6,0.43707094
1617,7,0.29061785
1617,8,0.47368421
1618,0,0.36384439
1618,1,0.36155606
1618,2,0.37299771
1618,3,0.402746
1618,5,0.38901602
1618,6,0.51258581
1618,7,0.28832952
1618,8,0.597254
1619,1,0.37757437
1619,2,0.38672769
1619,5,0.40503432
1619,6,0.57208238
1619,7,0.33867277
1619,8,0.52631579
1620,0,0.36384439
1620,1,0.36842105
1620,2,0.38672769
1620,3,0.39359268
1620,4,0.33180778
1620,5,0.42334096
1620,6,0.45995423
1620,7,0.23112128
1620,8,0.42105263
1621,0,0.34782609
1621,1,0.37070938
1621,2,0.37757437
1621,3,0.34782609
1621,5,0.44851259
1621,6,0.50800915
1621,7,0.22883295
1621,8,0.47826087
1622,0,0.38215103
1622,1,0.35926773
1622,2,0.38672769
1622,3,0.42105263
1622,6,0.43707094
1622,7,0.33409611
1622,8,0.52402746
1623,0,0.37757437
1623,1,0.37070938
1623,2,0.3798627
1623,3,0.38901602
1623,4,0.36842105
1623,6,0.62700229
1623,7,0.28604119
1624,0,0.39359268
1624,2,0.39359268
1624,3,0.40732265
1624,4,0.39816934
1624,6,0.5583524
1624,7,0.22654462
1624,8,0.61327231
1625,0,0.38672769
1625,1,0.38443936
1625,2,0.3798627
